text,label
이 등과 점수 차이가 크게 나는 걸 보니 안심해도 될 것 같아.,1
돈도 없는데 집에서 걸리적거리는 것 꼴도 보기 싫어.,0
한쪽 눈이 안 보이니까 뭘 해도 속도가 느리고 일이 잘못되면 다 내 탓인 것 같아.,0
결혼해서 다른 사람과 함께 사는 건 어려울 것 같아.,0
손자가 내가 제일 좋다면서 얼른 병이 나았으면 좋겠다고 말했는데 힘이 났어.,1
나 요즘 직장에서 같이 일하는 사람들과 사이가 좋지 않아.,0
할머니 사는 곳에 지진이 났었는데 할머니 댁은 피해가 없었대. 다행이야.,1
오늘 갑자기 친구한테 연락이 왔어.,1
우리 부모님은 맞벌이인데 집안일을 같이 하면서 서로를 배려하셔.,1
지금까지 사는 동안 마음껏 사랑하고 내가 좋아하는 일을 하며 행복했어.,1
나 프러포즈 받았어! 이제야 결혼을 하는 것이 실감 나네.,1
낮에 아무것도 안 하고 혼자 있으려니 기분이 좋지 않아.,0
노후 준비를 하기 위해 저축을 했는데 이제는 쌓이는 돈을 보는 것 자체가 너무 신이 나!,1
노래자랑에서 대상을 수상하여 상금을 받았어.,1
가족관계 내에서 나에게 주어진 역할이 너무 많은 것 같아서 벅차고 서러워.,0
재정 상태가 좋지 않아서 병원가는 게 두렵네.,0
동생은 맨날 나한테 혼나면 엄마한테 가서 말해. 나 너무 열 받아.,0
가족들이 응원해준 덕분에 치료에 전념할 수 있어서 아주 기뻐.,1
유통기한이 지난 빵을 먹어버렸지만 큰 문제없이 소화가 잘된 것 같아.,1
코로나 때문에 취업에 어려움을 겪고 있어 힘들어. 취업할 수 있을까 불안감이 들어.,0
자식들에게 병원비 부탁했는데 다들 싫어하는 눈치라서 너무 당황스러워.,0
나를 괴롭히던 친구들이 모두 전학을 가게 되어 너무 다행이야.,1
며느리가 나를 방치하고 무시하는 것 같아서 괴롭네.,0
진로에 대해서 진지하게 생각해야 하는데 여유를 부리게 돼.,1
아직 내 몸에 이상이 없어서 안도했어.,1
사람은 다 지은 죄만큼 죗값을 받는구나.,0
어제는 십년감수 했지 뭐야.,1
열심히 일하고 있는데 옆에서 자꾸 빨리하라고 재촉해. 얼마나 더 빨리하라는 거야?,0
혈당이 많이 내려갔어! 정말 기뻐.,1
믿고 아끼던 부하 직원이 말도 안 하고 갑자기 경쟁사로 가서 너무 당황했어.,0
어제 정기검진을 받았는데 종양 크기가 줄어들었대. 꿈만 같아.,1
남편이 무슨 일인지 나에게 병원비로 쓰라고 그동안 모아뒀던 돈을 줬어.,1
누나가 서울대에 합격을 해서 기뻐.,1
오늘 연명치료 거부서에 사인하고 왔어.,1
직장에서 아주 기분이 안 좋은 일로 우울해. 이 나이에 이러한 처우를 받으며 일해야 하나 고민이야.,0
주변 사람들이 날 어떤 시선으로 바라볼까 매일 고민 돼.,0
나는 미술이 하고 싶은데 부모님이 반대하셔. 왜 나를 응원해주시지 않는 건지 참 슬퍼.,0
내일 상사랑 식사가 잡혀있어.,0
가끔씩 내게 조언을 구하러 찾아오는 간호사가 있는데 얼마나 기쁜지 몰라.,1
노후생활에 연금만 있으면 될 줄 알았는데 내가 준비를 부족하게 했어.,0
현직에 있을 때 더 잘할 걸 그랬어.,0
어제 건강에 이상이 없나 건강검진 받았는데 건강에 이상 없다는 만족스러운 결과를 들었어.,1
돈이 없으니까 우울해지네.,0
내 마음이 어떤 건지 나도 정확히 몰라서 혼란스러워.,0
오늘 집에서 내 분노를 가족에게 표출했어.,0
최근 친구들이 은근히 나를 따돌리는 게 느껴져서 너무 슬퍼.,0
오늘 처음으로 아들 학예회를 보러 가. 아들도 엄청 신나 하던데 나도 떨리네.,1
이번에 취업에 성공하게 되어서 기분이 너무 좋아.,1
젊었을 때부터 들어놓았던 보험이 치료비에 큰 도움이 되어서 기뻐.,1
내 건강을 생각해서 딸과 사위가 나와 함께 살겠다고 하네. 애들한테 너무 고맙다.,1
나는 전세에 살고 있는데 다른 사람들에게는 고급 브랜드 아파트에 산다고 말했어.,0
내가 운영하는 회사에 문제가 생기더라도 얼마든지 주변에 도와줄 사람이 많아.,1
내 동생은 부모님의 기대에 어긋나지 않고 무슨 일이든 잘 해내서 너무 자랑스러워.,1
입사 동기들은 다 부장님께 사랑을 받는데 나만 미움을 받아서 슬퍼.,0
옆집 노인은 내가 아는 게 없다고 매일 나를 놀림거리 삼아서 화가 나면서도 창피해.,0
먼저 취업한 선배가 면접 비결을 알려줬어. 곧 면접 보러 가는데 든든해.,1
같은 고등학생인 동생하고 싸워서 엄마가 많이 속상해했어.,0
나 이번에 새로 나온 최신 핸드폰 샀는데 애들이 부러워하겠지!,1
이제 곧 은퇴인데 돈이 없어. 어떡한다.,0
며느리 덕분에 나도 모르게 신이 나서 산책을 너무 오래 했지 뭐야.,1
그간 오랫동안 못 보던 친구와 다시 연락하게 되었어. 걱정이었는데 다행이야.,1
아내가 보험에서 나오는 돈을 자꾸 달래서 화가 나.,0
이제 친구들이 나를 괴롭히지 않게 되었어.,1
신체 나이가 내 나이보다 훨씬 어리게 나왔어.,1
오늘 처음 단독으로 진행한 일이 잘 끝나서 팀장님께 칭찬 받았어.,1
성적이 안 나와서 혼자 힘들어해도 아무도 달래주지 않아 외롭고 슬퍼.,0
오늘 아빠랑 여행가.,1
우리 부모님 생일이랑 전화번호랑 어떤 걸 좋아하는지 싫어하는지도 전부 알아!,1
며칠 전부터 식당에서 일하는데 아는 사람과 만날까 두려워.,0
현재 식구들이랑 여름방학 맞아서 캠핑 와 있는데 너무 행복해. 진짜 이대로 영원히 있고 싶다.,1
인턴으로 일하고 있는데 여기 분위기가 너무 좋고 편해서 정말 정말 다행이야.,1
아내에게 깊이 감사하고 있어.,1
아이들이 다 커서 벌써 중학생이야.,0
최근에 모임에서 만난 사람이 있는데 그 사람과 친해지고 싶은데 마음을 열지 않는 거 같아.,0
아내가 세상을 떠난 이 상황이 너무 불만스럽고 화가 나.,0
일도 못 하는데 돈이 없어서 걱정이야.,0
아내가 드디어 간 이식 수술을 받아.,1
건강검진 결과 때문에 너무 화가 나.,0
교회를 열심히 다니는 아래층 아가씨를 만나 얘기를 들었어. 아주 홀쭉하게 살이 빠졌던걸.,0
오늘 회사에서 짜증 나는 일이 있었어.,0
건강을 챙기려고 운동도 하고 그것도 모자라서 건강 즙을 시켰는데 너무 깜짝 놀랐어.,0
남편과 잦은 다툼으로 우울증이 생겨서 실패한 인생 같다는 생각이 들어.,0
우리 아들은 효자야.,1
나이가 드니 지인들 건강을 자꾸 챙기게 돼.,0
결혼한 지 몇 년째인데 계속 결혼기념일을 챙겨야 하는 건 너무 귀찮아서 모른 척 했어.,0
내 친구랑 뭔가를 하려고 얘기를 하면 결정을 못 내려서 엄청 짜증 나.,0
노인정 친구가 갑자기 세상을 떠나 당황스러워.,0
올해 취업이 너무 어려운 시기였는데 다행히 중간 합격했다는 연락을 받았어.,1
믿었던 친구들에게 배신당했어.,0
취업도 잘 안 되고 그래서 그냥 유학을 다녀올까 고민 중이야.,0
오랜 기간 시험 준비로 스트레스 받아.,0
성격이 좋은 사람들은 대부분 금전적 여유가 있어서 그래.,0
퇴직금으로 꿈에 그리던 집을 샀어.,1
회사에서 사람들 무시하고 잘난 척하던 동기가 부장님께 개망신을 당했어. 완전 꼴좋다!,1
같은 맞벌이를 하는데 아내가 나에게 모든 집안일과 육아를 원해.,0
운동한 결과가 나와서 신이 나네.,1
아직은 건강한데 몸이 한순간에 안 좋아질까 봐 걱정이야.,0
요즘 코로나 때문에 경제 상황이 좋지 않아서 그런지 먹고살기 힘들어.,0
결혼까지 했는데 당장 내일을 불안해하며 살아 아내에게 떳떳한 남편이 되지 못해 너무 슬퍼.,0
신기하게도 결혼을 하고 나니 좀 안정된 기분이야.,1
오늘 아내가 첫째 아들을 출산해서 기뻐.,1
나는 우리 과장님만큼 부지런한 사람은 없을 거라고 믿어.,1
남편이 휴가를 받아서 같이 여행을 가기로 했어!,1
이번에 남편이랑 제주도로 여행을 가기로 했어!,1
내가 천식이 있어서 친구네 부부랑 귀농해서 같이 노후를 보내려고.,1
취업 준비로 친한 친구들과 사이가 멀어져서 너무 속상해.,0
요즘 경제 불황이 지속되고 있어. 일자리도 구하기 힘들어.,0
우리 집이 곧 이사를 가게 됐다고 하네. 지금 너무 머리가 아파.,0
내가 환갑이 넘었는데 로또에 당첨됐어!,1
아들이 투석 받는 날에 잘 챙겨줘서 너무 고마워.,1
나 곧 수술해. 좀 불안하긴 한데 믿음직스럽기도 하네.,1
바이어랑 회사에 구체적으로 논의하여야 할 문건이 있는데 그게 아직도 처리가 안 돼 있어 부담감이 크네.,0
국민연금을 받을 수 없다는 뉴스에 당황했어.,0
만성질환을 고치기엔 비용이 너무 많이 들어서 치료를 포기하려고.,0
결혼하는 사람을 보면 이해가 안 가. 어떻게 결혼을 하지?,0
코로나에 힘들어하는 사람이 많아.,1
이번 건강검진에서 안 좋은 결과들이 많이 나왔어.,0
나는 얼마 전 강직 척추염으로 병원에 다녀온 적이 있다네.,0
나름대로 열심히 일했지만 실적이 부족해서 계약이 종료돼 많이 상처받았어.,0
동생이 울면 항상 내가 기저귀를 갈아야 해서 나만 일하는 것 같아. 화가 나.,0
아내와 내가 마련한 재산을 자식들의 강요로 그들 명의로 넘겨주어서 화가 나.,0
나 걱정되는 일이 하나 있어.,0
옆 집 아주머니가 반찬을 우리 집 현관 앞에 두고 갔는데 정말 감사하고 어떻게 보답해야 할지 모르겠어.,1
다른 사람들이 나를 보고 있는 것 같은 생각이 들어서 그런지 스트레스를 받았지만 극복해서 뿌듯해.,1
관절염 때문에 힘들었는데 영희 엄마에게 선물을 받아서 행복해.,1
최근에 아이들에게 참 만족스러운 기분을 느끼는 일이 있었어.,1
나는 항상 우리 팀원들과 최고의 성과를 도출해낼 것이라고 믿어.,1
나 요즘 마음이 편안해.,1
요즘 다들 내 얼굴이 좋아 보인다고 해서 기분이 좋아.,1
은퇴 후에 할 게 뭐가 있을까 고민이 많았는데 가게에서 정직원으로 일하게 됐어. 나 아직 안 죽었어!,1
드디어 경운기를 사서 아주 신이 나!,1
한잔했더니 취한다.,1
계속 인터넷만 보고 있는 내게 엄마가 뭐라 해서 화를 내버렸어. 미안한 마음이야.,0
오늘 남자친구랑 헤어져서 너무 눈물이 나와.,0
아들이 군대를 무사히 제대해서 너무 안심이야.,1
요즘 정신적으로 힘들어서 일하는 시간이 줄다 보니 수입도 같이 줄어서 걱정이야.,0
남편을 먼저 떠나보내고 난 후에야 후회되는 게 너무 많아 나 자신이 싫어져.,0
도를 넘는 농담을 하는 친구를 어떻게 하면 좋을까?,0
아이들과 친하게 지낼 수 있어서 좋아!,1
보이스피싱 당할 뻔한 것을 은행원이 해결해줘서 너무 다행이야.,1
지금에 와서 생각해보니 부끄러운 생각이 많이 들어.,0
온종일 논밭에서 아무도 거들어주는 사람 없이 혼자 일만 해서 너무 외로웠어.,0
내가 벌어둔 돈들은 다 어디간걸까?,0
가까운 친구들이 모두 결혼을 했어. 전처럼 자주 볼 수 없다 보니 쓸쓸하고 외로운 기분이 들어. 나도 새로운 인연을 만나 연애하고 싶어도 주변에서는 어쩐지 힘드네.,0
이번에 서류 제출한 곳도 탈락이래. 취업이 이렇게 힘들 줄 몰랐어.,0
내 내신 등급을 봤는데 너무 처참해서 눈물이 나왔어.,0
대학 친구들을 만났는데 예전 그대로란 소리를 들으니 기분이 좋아.,1
어린 사촌 동생이 자는 모습을 지켜보았는데 너무 예쁘더라.,1
오늘 준비물 깜빡했는데 민우가 쉬는 시간에 뛰어가서 사다 줬어. 감동이야.,1
신체 질환을 가지고 있어서 경제적 어려움이 있어. 속상해.,0
시험을 생각보다 잘 봐서 다행이야.,1
이번에 국가에서 당뇨병 환자에게 지원금을 준대. 치료비를 아낄 수 있을 것 같아서 너무 기뻐.,1
집에 있으면 기분이 편안해져.,1
오래 알고 지내니까 설렘은 줄었지만 대신 편안해서 좋아.,1
오늘 회사에서 젊은 사원들에 밀려 퇴사하게 돼서 우울해.,0
신입사원들이 작은 어려움에도 아등바등하는 것을 보면 귀여워. 도와주고 알려주고 싶어져.,1
정말 아깝다. 한 문제 차이로 내가 이 등이고 쟤가 일 등이야.,1
나 오늘 학생회장으로 당선되었어.,1
신랑이 이제 그만 퇴직하고 집에서 편히 쉬라고 말했어. 정말 감사해.,1
운동을 좀 해야 될 것 같아서 밤에 조깅을 시작했어.,0
신혼 첫날 밤에 그녀와 나는 평소와 달리 어색함에 어쩔 줄을 몰랐어. 그래서 당황했어.,0
친구가 나와 다른 친구 사이를 이간질시킨다는 말에 충격받았어.,0
성적이 잘 나와서 너무 감사해.,1
이제 사업도 어느 정도 자리를 잡으니까 모든 게 여유가 생겼어.,1
오늘 또 반장이 일등을 할 거 같아. 분명 내가 더 열심히 한 거 같은데 왜 그럴까?,0
아들이랑 싸웠는데 아들이 먼저 사과를 해서 다행이야.,1
은퇴를 하니 직장 스트레스도 안 받고 모아둔 돈으로 원하던 생활을 하고 있어서 너무 편해.,1
승진하니까 모든 게 잘 풀리는 느낌이야!,1
허리가 아파서 일도 못하고 큰일이야.,0
더 이상 차도의 희망이 없는 내 건강상태에 화가 나.,0
아내가 아이를 갖고 싶지 않다고 해서 충격이야.,0
직장에서 인간관계 때문에 구역질 나.,0
내 주변에 신뢰할 수 있는 사람이 있어서 감사해.,1
우리 아들이 자기가 남자인지 잘 모르겠다네. 성 정체성에 혼란이 왔나 봐.,0
나는 다른 사람을 만나는 게 익숙하지 않아. 그래서 오늘 새롭게 만날 분을 위해 여러 가지를 준비했어.,1
나이가 들어서인지 요사이 업무 중에 실수가 잦아졌어.,0
요즘 장사가 안돼서 가게를 접었더니 수입이 전혀 없어. 먹고 싶은 것도 맘대로 못 먹지 뭐야.,0
